deck_num,pretty_url,deck_name,cover_card,userid,format,main_deck,extra_deck,side_deck,ts_submit_date,submit_date,ts_edit_date,edit_date,comments,deck_excerpt,deck_description
87736,cyberse-pretty-comp-deck-87736,Cyberse pretty comp. deck,2347477,26511,Fun/Casual Decks,"[""71278040"",""71278040"",""50426119"",""35595518"",""37119142"",""37119142"",""16188701"",""16188701"",""16188701"",""8567955"",""75130221"",""75130221"",""645087"",""10705656"",""10705656"",""80794697"",""30114823"",""30114823"",""63528891"",""53309998"",""14505685"",""65100616"",""2347477"",""2347477"",""2347477"",""86784733"",""18789533"",""50366775"",""60018643"",""60018643"",""34010534"",""57160136"",""57160136"",""83764719"",""24224830"",""24224830"",""7403341"",""7403341"",""70238111"",""70238111""]","[""63533837"",""25200959"",""21887175"",""86066372"",""61245672"",""40669071"",""15844566"",""33897356"",""46947713"",""46947713"",""53413628"",""45462149"",""96380700"",""59859086"",""24842059""]","[""14532163"",""14532163"",""14532163"",""54693926"",""54693926"",""54693926"",""15248873"",""15248873"",""15248873"",""18114794"",""76375976"",""15693423"",""15693423"",""15693423"",""23002292""]",1615487905,2 years ago,,,1,Balanced cyberse deck,You can make extralink and cyberse quantum dragon
87717,pk-mr5-87717,PK MR5,1621413,22017,Meta Decks,"[""30227494"",""30227494"",""63821877"",""63821877"",""63821877"",""56410040"",""56410040"",""90432163"",""90432163"",""90432163"",""3233859"",""3233859"",""36426778"",""36426778"",""36426778"",""14558127"",""14558127"",""14558127"",""19353570"",""19353570"",""1475311"",""1475311"",""32807846"",""81439173"",""83764718"",""3298689"",""24224830"",""24224830"",""24224830"",""9336190"",""9336190"",""10045474"",""10045474"",""10045474"",""98431356"",""98827725"",""25542642"",""25542642"",""25542642"",""61936647""]","[""1621413"",""91279700"",""16195942"",""16195943"",""55285840"",""62709239"",""62709239"",""62709239"",""95992081"",""83531441"",""86066372"",""4280258"",""38342335"",""71095768"",""98642179"",""58699500""]","[""65192027"",""41386308"",""30068120"",""50321796"",""16195942"",""90590303"",""61641818"",""78156759"",""71166481"",""69073023"",""50588353"",""83152482"",""65741786"",""70369116""]",1615487905,2 years ago,,,0,Enjoy,&nbsp;
87711,shaddoll-dino-87711,Shaddoll Dino,18940556,25289,Meta Decks,"[""18940556"",""18940556"",""18940556"",""44335251"",""44335251"",""44335251"",""38572779"",""38572779"",""38572779"",""41782653"",""41782653"",""80280944"",""82385847"",""82946847"",""36042004"",""36042004"",""83235263"",""51023024"",""97518132"",""97518132"",""4939890"",""4939890"",""3717252"",""77723643"",""2830693"",""2830693"",""14558127"",""59438930"",""44394295"",""44394295"",""44394295"",""6417578"",""6417578"",""48130397"",""48130397"",""48130397"",""47325505"",""47325505"",""47325505"",""81439173"",""43898403"",""43898403"",""38179121""]","[""20366274"",""20366274"",""94977269"",""94977269"",""48424886"",""50907446"",""74822425"",""62111090"",""41209827"",""72336818"",""23656668"",""50277355"",""56910167"",""74294676"",""42752141""]","[""65192027"",""41386308"",""30068120"",""50321796"",""16195942"",""90590303"",""61641818"",""78156759"",""71166481"",""69073023"",""50588353"",""83152482"",""65741786"",""70369116""]",1615487905,2 years ago,,,0,Summon Ultimate Conductor Tyranno as many times as possible,Summon Ultimate Conductor Tyranno as many times as possible
87708,gren-maju-otk-modified-87708,Gren Maju OTK (Modified),36584821,26507,Meta Decks,"[""43316238"",""43316238"",""43316238"",""90807199"",""90807199"",""90807199"",""46294982"",""46294982"",""71197066"",""71197066"",""71197066"",""899287"",""899287"",""899287"",""36584821"",""36584821"",""36584821"",""63845230"",""63845230"",""63845230"",""35261759"",""35261759"",""35261759"",""38120068"",""38120068"",""38120068"",""73628505"",""81439173"",""83764719"",""24224830"",""24224830"",""48130397"",""48130397"",""48130397"",""72283691"",""72283691"",""72283691"",""70368879"",""1845204"",""74191528""]","[""37261776"",""41209827"",""54757758"",""2530830"",""39030163"",""18963306"",""63767246"",""93854893"",""23085002"",""38342335"",""2857636"",""65741786"",""65741786"",""63519819"",""72959823""]","[""49036338"",""38814750"",""38814750"",""38814750"",""8267140"",""8267140"",""43898403"",""43898403"",""43898403"",""54974237"",""54974237"",""54974237"",""24207889"",""24207889"",""24207889""]",1615487905,2 years ago,,,0,Try mo sakin Mico,Lezgo Mics
87705,ojama-deck-87705,Ojama Deck,34031284,24899,Fun/Casual Decks,"[""37132349"",""37132349"",""37132349"",""64627453"",""64627453"",""42941100"",""42941100"",""79335209"",""79335209"",""12482652"",""12482652"",""980973"",""14878871"",""14878871"",""14878871"",""30012506"",""77411244"",""3405259"",""24643836"",""24643836"",""24643836"",""38395123"",""38395123"",""38395123"",""90011152"",""22829942"",""73468603"",""73628505"",""72537897"",""24094653"",""24094653"",""24094653"",""90502999"",""90502999"",""90502999"",""2390019"",""2390019"",""19252988"",""19252988"",""75884822""]","[""34031284"",""34031284"",""1561110"",""40391316"",""40391316"",""90140980"",""90140980"",""39972129"",""75452921"",""13117073"",""31833038"",""74997493""]","[""49036338"",""38814750"",""38814750"",""38814750"",""8267140"",""8267140"",""43898403"",""43898403"",""43898403"",""54974237"",""54974237"",""54974237"",""24207889"",""24207889"",""24207889""]",1615487905,2 years ago,,,1,Ojama deck.,Chazz it up!
87698,dragonstein-ultra-consistency-konami-missed-again-87698,DRAGONSTEIN ULTRA CONSISTENCY KONAMI MISSED AGAIN,69015963,21784,Meta Decks,"[""67724379"",""27204311"",""67748760"",""9411399"",""9411399"",""32476603"",""61901281"",""26655293"",""15381421"",""15381421"",""15381421"",""99234526"",""91482773"",""68464358"",""68464358"",""54525057"",""32600024"",""32600024"",""32600024"",""14558127"",""69015963"",""25148255"",""56824871"",""56824871"",""911883"",""911883"",""54693926"",""78231355"",""83764719"",""31443476"",""31443476"",""31443476"",""65681983"",""65681983"",""87571563"",""34959756"",""68392533"",""36668118"",""62265044"",""10045474""]","[""99916754"",""37818794"",""92892239"",""40636712"",""86099788"",""30757127"",""2322421"",""93854893"",""29479265"",""59934749"",""50588353"",""11969228"",""34989413"",""73539069"",""85243784""]","[""36956512"",""36956512"",""36956512"",""14532163"",""14532163"",""54693926"",""54693926"",""24299458"",""15693423"",""15693423"",""15693423"",""58921041"",""58921041"",""61740673"",""23002292""]",1615487905,2 years ago,,,0,"&#x2611;No Ib, &#x2611;No Guardragon, &#x2611;No Rescue Ferret, &#x2611;No Armageddon Knight, &#x2611;No Dugares. Just play your regular dragon link d","Dies to handtrap? Who cares. Linear combo using dragon link to spam 15 extra deck monsters, you just have to aim for summoning <strong>Romulus + random tuner / lv4 non-tuner</strong>. Mali is there so it's still full combo even if we draw Cyber-Stein. Combo tutorial is in <a>this replay file</a>.  <img src=""https://i.imgur.com/phokprQ.png"" alt=""image"" />  Pros: Almost invincible 1st turn board (can even Crossout the DRNM lol), this will end opponent's career.  Cons: easily interruptable linear combo, no backup plan, going second is meh (only has several power cards).  PS: just ban Cyber-Stein lmao"
87692,deck-ninja-link-87692,deck ninja link,95027497,25969,Fun/Casual Decks,"[""76930964"",""50354944"",""99212922"",""11366199"",""79441381"",""79441381"",""79441381"",""64749612"",""95027497"",""95027497"",""95027497"",""8662794"",""58911105"",""58911105"",""9076207"",""6830480"",""64749612"",""64749612"",""16272453"",""32807846"",""16272453"",""99674361"",""99674361"",""79324191"",""79324191"",""79324191"",""19508728"",""26232916"",""26232916"",""58921041"",""58921041"",""61740673"",""70861343"",""90200789"",""23924608"",""2148918"",""63626024"",""83764719"",""38296564"",""38296564""]","[""53262004"",""16691074"",""90590303"",""31833038"",""74997493"",""48736598"",""23935886"",""32617464"",""38342335"",""84121193"",""37354507"",""2857636"",""59934749"",""75452921"",""41999284""]","[""87483942"",""9076207"",""14618326"",""14618326"",""76930964"",""28150174"",""29762407"",""29762407"",""29762407"",""50766506"",""50354944"",""50354944"",""50766506""]",1615487905,2 years ago,,,0,https://youtu.be/J2dbmSwaL2M,https://youtu.be/J2dbmSwaL2M
87682,rogue-s-phurious-phish-87682,Rogue's Phurious Phish,10532969,26502,Fun/Casual Decks,"[""55713623"",""28754338"",""18322364"",""18318842"",""83968380"",""73199638"",""93920745"",""74311226"",""8078366"",""47826112"",""43889633"",""6540606"",""706925"",""7935043"",""96947648"",""20470500"",""17201174"",""13429800"",""13429800"",""17444133"",""295517"",""22123627"",""44717069"",""37520316"",""78060096"",""71923655"",""71923655"",""5318639"",""25642998"",""7653207"",""51562916"",""58873391"",""58873391"",""72302403"",""18605135"",""10925955"",""81386177"",""85326399"",""2584136"",""93830681"",""295517"",""31987274"",""14851496"",""3643300"",""44968687"",""42463414"",""70101178"",""10532969"",""37104630"",""43797906"",""33057951"",""43889633"",""65496056"",""51534754"",""65446452"",""86100785"",""24137081"",""10667321""]","[""65676461"",""50449881"",""14306092""]","[""87483942"",""9076207"",""14618326"",""14618326"",""76930964"",""28150174"",""29762407"",""29762407"",""29762407"",""50766506"",""50354944"",""50354944"",""50766506""]",1615487905,2 years ago,,,0,"A fun, fish-themed deck, that relies on building up your aquatic forces behind cover and swamping your enemies when they least expect it.","A fun, fish-themed deck, that relies on building up your aquatic forces behind cover and swamping your enemies when they least expect it.  &nbsp;  Notable Cards: Hyper-Ancient Shark Megalodon, Shark Drake, Poseidra The Atlantean Dragon, A Legendary Ocean, Tornado Wall, Atlantean Attack Squad.  Although the deck doesn't consist of incredibly powerful cards that can win the game in a single attack, it requires careful placement and an effective plan of attack to use effectively.  Atlantean Attack Squad and Mystical Space Typhoon are effective at keeping the board clean while you attempt to build your forces. In the event where Atlantean Attack Squad is destroyed, it can be recovered by using salvage.  A Legendary Ocean and Tornado wall are the driving point of this deck, protecting your weaker monsters such as Starfish and Jellyfish while you prepare to Xyz or tribute summon for Shark Drake or Hyper-Ancient Shark Megalodon.  Before battling take note that Hyper-Ancient Shark is a CRUCIAL unit as its ability to destroy a monster you opponent controls after dealing damage can deal with monsters that are a great deal stronger then it. if it can attack any monster on the field, fish depth charge can deal with them for you or you can power up Megalodon with aqua-jet"
87678,spellbooks-87678,spellbooks,41209828,26446,Meta Decks,"[""41855169"",""41855169"",""41855169"",""76375976"",""76375976"",""1118137"",""1118137"",""1118137"",""49238328"",""49238328"",""49238328"",""97997309"",""97997309"",""97997309"",""86585274"",""56981417"",""56981417"",""88616795"",""41420027"",""41420027"",""41420027"",""89208725"",""98645731"",""98645731"",""23314220"",""23314220"",""23314220"",""52628687"",""33981008"",""68462976"",""25123082"",""89739383"",""89739383"",""89739383"",""14824019"",""14824019"",""14824019"",""61592395"",""61592395"",""48934760"",""48934760""]","[""37261776"",""37261776"",""37261776"",""54757758"",""54757758"",""54757758"",""79864860"",""79864860"",""79864860"",""41209827"",""41209827"",""41209827"",""69946549"",""69946549"",""69946549""]","[""76375976"",""48130397"",""48130397"",""48130397"",""53046408"",""53046408"",""88240808"",""54693926"",""54693926"",""12580477"",""5650082"",""5650082"",""23924608"",""23924608"",""23924608""]",1615487905,2 years ago,,,0,sdafsadfa,"No idea, copied list"
87673,blue-eyes-rising-dragon-87673,Blue Eyes Rising Dragon,66141736,26499,Fun/Casual Decks,"[""89631139"",""90122655"",""98535702"",""98535702"",""48135190"",""18108166"",""18108166"",""19665973"",""6901008"",""6901008"",""69247929"",""39507162"",""44430454"",""11321183"",""97750534"",""69303178"",""97396380"",""69579761"",""33655493"",""15452043"",""59577547"",""32202803"",""21015833"",""25206027"",""60950180"",""33034646"",""98535702"",""36361633"",""36361633"",""34370473"",""94192409"",""44716890"",""44883600"",""55713623"",""91740879"",""95281259"",""38589847"",""46253216"",""31423101"",""43530283"",""92481084"",""25789292"",""51196174"",""32807846"",""8842266"",""80987696""]","[""66141736"",""52711246""]","[""76375976"",""48130397"",""48130397"",""48130397"",""53046408"",""53046408"",""88240808"",""54693926"",""54693926"",""12580477"",""5650082"",""5650082"",""23924608"",""23924608"",""23924608""]",1615487905,2 years ago,,,0,Dodging left and right.,Back off.
87667,witchcrafters-fun-87667,Witchcrafters fun,83289866,26494,Fun/Casual Decks,"[""83289866"",""83289866"",""10805153"",""10805153"",""57916305"",""57916305"",""56894757"",""56894757"",""58139997"",""58139997"",""64756282"",""64756282"",""71074418"",""71074418"",""84523092"",""84523092"",""83301414"",""83301414"",""21522601"",""21522601"",""55072170"",""55072170"",""94553671"",""94553671"",""95245544"",""95245544"",""59851535"",""59851535"",""21744288"",""21744288"",""19673561"",""19673561"",""70226289"",""70226289"",""83764719"",""74848038"",""89448140"",""59023523"",""46128076"",""13758665"",""87769556"",""80304126"",""80304126"",""2525268"",""70791313"",""68462976"",""24721709"",""24721709"",""24721709"",""25407643"",""51481927"",""84117021"",""25280974"",""84055227"",""26669055"",""62054060"",""48976825"",""82112775"",""9622164"",""23557835""]","[""66141736"",""52711246""]","[""76375976"",""48130397"",""48130397"",""48130397"",""53046408"",""53046408"",""88240808"",""54693926"",""54693926"",""12580477"",""5650082"",""5650082"",""23924608"",""23924608"",""23924608""]",1615487905,2 years ago,,,0,just a fun witchcrafters deck,just a fun witchcrafters deck
87662,demise-s-deck-of-destruction-87662,demise's deck of destruction,59913418,26490,Fun/Casual Decks,"[""5318639"",""43898403"",""83764719"",""53129443"",""83764719"",""95308449"",""55410871"",""47963370"",""21082832"",""46986414"",""25796442"",""10000020"",""32807846"",""46052429"",""32828635"",""41426869"",""30548775"",""54297661"",""54297661"",""423585"",""31560081"",""71625222"",""87772572"",""92924317"",""14618326"",""93715853"",""24094653"",""32491822"",""73628505"",""13301895"",""87917187"",""94256039"",""52140003"",""52503575"",""72855441"",""53266486"",""53266486"",""19041767"",""76520646"",""8198712"",""13758665"",""83764719"",""10097168"",""19025379"",""13518809"",""79613121"",""64631466"",""59913418"",""45410988"",""21082832""]","[""84433295"",""90673288"",""91140491""]","[""76375976"",""48130397"",""48130397"",""48130397"",""53046408"",""53046408"",""88240808"",""54693926"",""54693926"",""12580477"",""5650082"",""5650082"",""23924608"",""23924608"",""23924608""]",1615487905,2 years ago,,,0,"fusion, ritual, and that's it. ",Write your deck strategy here...ritual summoning
87658,dargonmaids-fun-87658,Dargonmaids fun,41232647,26494,Fun/Casual Decks,"[""43096270"",""62113340"",""15848542"",""15848542"",""42055234"",""42055234"",""76782778"",""76782778"",""49575521"",""49575521"",""33282498"",""94136469"",""29311166"",""61802346"",""68468459"",""67511500"",""38520918"",""17985575"",""8978197"",""32600024"",""32600024"",""16960120"",""16960120"",""88453933"",""88453933"",""13171876"",""13171876"",""40398073"",""40398073"",""14625090"",""14625090"",""65169794"",""98867329"",""63300440"",""74694807"",""28596933"",""71867500"",""55991637"",""40110009"",""40110009"",""78231355"",""78231355"",""74335036"",""83764719"",""74848038"",""24094653"",""6853254"",""43973174"",""48800175"",""15754711"",""15754711"",""17236839"",""13513663"",""54178050"",""77515704"",""77515704"",""20638610"",""5325424"",""57416183"",""57416183""]","[""24799107"",""24799107"",""41232647"",""41232647"",""13756293""]","[""76375976"",""48130397"",""48130397"",""48130397"",""53046408"",""53046408"",""88240808"",""54693926"",""54693926"",""12580477"",""5650082"",""5650082"",""23924608"",""23924608"",""23924608""]",1615487905,2 years ago,,,0,Just a fun dragonmaids deck,Just a fun dragonmaids deck
87653,darklord-fairies-87653,Darklord Fairies,48964966,26494,Fun/Casual Decks,"[""25451652"",""55690251"",""52840267"",""88234365"",""85771019"",""11260714"",""59509952"",""40921744"",""18168997"",""25339070"",""48964966"",""51728779"",""51728779"",""47664723"",""47664723"",""89055154"",""21297224"",""32296881"",""82773292"",""49771608"",""68018709"",""44656450"",""55289183"",""92807548"",""21074344"",""94689635"",""12398280"",""24449083"",""15449853"",""40619825"",""88610708"",""65169794"",""98867329"",""9677699"",""74694807"",""49140998"",""87112784"",""87112784"",""87112784"",""54977057"",""14517422"",""14517422"",""14517422"",""83764719"",""74848038"",""35498188"",""99004583"",""29508346"",""17236839"",""24299458"",""35346968"",""84749824"",""59919307"",""87990236"",""50501121"",""50501121"",""93382620"",""54527349"",""48152161"",""48152161""]","[""4167084"",""4167084"",""4167084""]","[""76375976"",""48130397"",""48130397"",""48130397"",""53046408"",""53046408"",""88240808"",""54693926"",""54693926"",""12580477"",""5650082"",""5650082"",""23924608"",""23924608"",""23924608""]",1615487905,2 years ago,,,0,Just a fun darklord and fairy deck,Just a fun darklord and fairy deck
87648,unchained-87648,unchained ,27412542,26108,Meta Decks,"[""1966438"",""1966438"",""1966438"",""89019964"",""89019964"",""91800273"",""91800273"",""91800273"",""26236560"",""26236560"",""26236560"",""31588572"",""31588572"",""31588572"",""53624265"",""53624265"",""53624265"",""27412542"",""27412542"",""27412542"",""24224830"",""24224830"",""24224830"",""54807656"",""54807656"",""10813327"",""10813327"",""10813327"",""53417695"",""53417695"",""53417695"",""80101899"",""80101899"",""80101899"",""80801743"",""80801743"",""80801743"",""83326048"",""83326048"",""83326048""]","[""99916754"",""86099788"",""86221741"",""29479265"",""29479265"",""72529749"",""93084621"",""93084621"",""93084621"",""38342335"",""2857636"",""67680512"",""67680512"",""67680512"",""75452921""]","[""76375976"",""48130397"",""48130397"",""48130397"",""53046408"",""53046408"",""88240808"",""54693926"",""54693926"",""12580477"",""5650082"",""5650082"",""23924608"",""23924608"",""23924608""]",1615487905,2 years ago,,,0,unchained ,unchained
87644,train-otk-2020-v2-87644,Train otk 2020 v2,26096328,26469,Non-Meta Decks,"[""13893596"",""13893596"",""13893596"",""51126152"",""51126152"",""51126152"",""13647631"",""13647631"",""13647631"",""52481437"",""52481437"",""52481437"",""88875132"",""88875132"",""24919805"",""24919805"",""24919805"",""60879050"",""60879050"",""76136345"",""76136345"",""76136345"",""25274141"",""25274141"",""25274141"",""35261759"",""35261759"",""73628505"",""23171610"",""23171610"",""63941210"",""55063751"",""99330325"",""14558127"",""14558127"",""14532163"",""14532163"",""14532163"",""82732705"",""70368879""]","[""26096328"",""26096328"",""56910167"",""56910167"",""49032236"",""49032236"",""66523544"",""3814632"",""90162951"",""26556950"",""62541668"",""146746"",""87116928"",""77058170"",""49121795""]","[""76375976"",""48130397"",""48130397"",""48130397"",""53046408"",""53046408"",""88240808"",""54693926"",""54693926"",""12580477"",""5650082"",""5650082"",""23924608"",""23924608"",""23924608""]",1615487905,2 years ago,,,1,BIG NUMBER  HIT  TRAIN,big number  train  hit  repeat  &nbsp;
87618,trickstar-87618,Trickstar,41302052,26489,Fun/Casual Decks,"[""98169343"",""98169343"",""28593329"",""83269557"",""61283655"",""61283655"",""61283655"",""91505214"",""35199656"",""35199656"",""35199656"",""14558127"",""14558127"",""73642296"",""73642296"",""59438930"",""59438930"",""60643553"",""60643553"",""98700941"",""98700941"",""12398280"",""94145021"",""94145021"",""63845230"",""97268402"",""35371948"",""35371948"",""35371948"",""83764719"",""98645731"",""98645731"",""55144522"",""72302403"",""73628505"",""73628505"",""73915051"",""43898403"",""40605147"",""40605147"",""69599136"",""44095762"",""21076084"",""21076084""]","[""52687916"",""66698383"",""80666118"",""83994433"",""73580471"",""16195942"",""16195943"",""6983839"",""98630720"",""5821478"",""41302052"",""1861629"",""86750474"",""94626871"",""32448765"",""2857636""]",,1615487905,2 years ago,,,0,yxcv,asd
87600,unchained-thunder-87600,Unchained Thunder,1966438,26484,Fun/Casual Decks,"[""1966438"",""1966438"",""1966438"",""55591586"",""89019964"",""89019964"",""89019964"",""29596581"",""29596581"",""83107873"",""83107873"",""31786629"",""31786629"",""31786629"",""56713174"",""56713174"",""92998610"",""92998610"",""44586426"",""44586426"",""31588572"",""31588572"",""31588572"",""14558127"",""14558127"",""20318029"",""20318029"",""54807656"",""54807656"",""27412542"",""27412542"",""27412542"",""1475311"",""1475311"",""1845204"",""95238394"",""95238394"",""95238394"",""70368879"",""23516703"",""23516703"",""80801743"",""80801743""]","[""41685633"",""41685633"",""63519819"",""85289965"",""29479265"",""93084621"",""93084621"",""93084621"",""38342335"",""67680512"",""67680512"",""67680512"",""38406364"",""38406364"",""41999284""]",,1615487905,2 years ago,1665599905,5 months ago,1,Unchain the might of the Thunder Dragon!,<p>Same basic strategy used for Thunder dragon builds with the added support of a few unchained cards. Destroy one of your cards (either by doing so yourself or opponent playing into this strategy) this allows you to summon abominable unchained soul. When he is summoned you get a free pop with a 3k big hitter. Use Sarama mostly to bring out unchained soul of disaster. Use his effect to link away both him and an opponents monster. Then the most your opponent special summons the more you link summon. Play out your board building on both players turn utilizing summon limit. Keeping your opponent in check and controlling the duel!</p>
87597,deck-geargia-87597,DECK GEARGIA,34004470,25969,Fun/Casual Decks,"[""34004470"",""87074380"",""71786742"",""1045143"",""1045143"",""1045143"",""45286019"",""45286019"",""45286019"",""923596"",""923596"",""47030842"",""47030842"",""923596"",""47030842"",""73428497"",""73428497"",""73428497"",""92693205"",""72370114"",""6148016"",""29087919"",""29087919"",""6148016"",""6148016"",""59741415"",""59741415"",""67037924"",""67037924"",""74003290"",""5650082"",""10045474"",""10045474"",""14558127"",""14558127"",""83764718"",""35261759"",""35261759"",""64662453"",""64662453""]","[""41309158"",""21065189"",""49121795"",""56292140"",""19891310"",""28912357"",""28912357"",""72336818"",""40216089"",""91895091"",""77058170"",""2857636"",""75452921"",""65330383"",""38342335""]","[""71786742"",""71786742"",""19891310"",""47687766"",""14532163"",""14532163"",""85243784"",""14532163""]",1615487905,2 years ago,,,0,https://youtu.be/IpyNhJBAuxc,https://youtu.be/IpyNhJBAuxc
87588,itsritchiew-l-d-87588,ItsRitchieW L&D,89631145,23813,Fun/Casual Decks,"[""89631145"",""89631145"",""89631145"",""88264978"",""79473793"",""47297616"",""12298909"",""23770284"",""31038159"",""73891874"",""67300516"",""14943837"",""14943837"",""57568840"",""57568840"",""39191307"",""39191307"",""20586572"",""51925772"",""51925772"",""564541"",""564541"",""71039903"",""71039903"",""71039903"",""79814787"",""79814787"",""88241506"",""39701395"",""39701395"",""42703248"",""55144522"",""71490127"",""75500286"",""83764718"",""14087893"",""24268052"",""29401950"",""44095762"",""70342110"",""98427577"",""49010598"",""84749824"",""38517737""]","[""56532353"",""23995348"",""99267150"",""39402797"",""23693634"",""44508094"",""65749035"",""40529384"",""25862681"",""19974580"",""50321796"",""26593852"",""698785"",""16195942"",""16195943"",""11411223""]","[""71786742"",""71786742"",""19891310"",""47687766"",""14532163"",""14532163"",""85243784"",""14532163""]",1615487905,2 years ago,,,0,This is a deck ItsRitchieW created on a twitch but never uploaded to the internet well you can download it here now!!!,Credits go to: ItsRitchieW  ItsRitchieW Youtube Channel: <a>https://www.youtube.com/channel/UCimN5mkyHUmO3oQsU7c4uYQ</a>  ItsRitchieW Discord: His Latest videos have the discord invite in them!  Deck's Name is: Light and Darkness
87583,cloudian-87583,Cloudian,57610714,16428,Fun/Casual Decks,"[""80825553"",""80825553"",""80825553"",""57610714"",""20003527"",""79703905"",""79703905"",""13474291"",""13474291"",""13474291"",""43318266"",""43318266"",""423585"",""423585"",""16197610"",""16197610"",""16197610"",""17810268"",""83982270"",""56597272"",""56597272"",""83604828"",""83604828"",""22123627"",""22123627"",""82760689"",""83764719"",""88210105"",""88210105"",""63741331"",""63741331"",""63741331"",""55375684"",""55375684"",""55375684"",""90135989"",""90135989"",""90135989"",""56433456"",""56433456""]","[""56532353"",""23995348"",""99267150"",""39402797"",""23693634"",""44508094"",""65749035"",""40529384"",""25862681"",""19974580"",""50321796"",""26593852"",""698785"",""16195942"",""16195943"",""11411223""]","[""71786742"",""71786742"",""19891310"",""47687766"",""14532163"",""14532163"",""85243784"",""14532163""]",1615487905,2 years ago,,,0,A former GX era meta deck. Use fog counters to control the board.,A former GX era meta deck. Use fog counters to control the board.
87580,pegasus-4fun-by-akrouwel-87580,Pegasus 4fun by akrouwel,53183600,26478,Anime Decks,"[""53183600"",""53183600"",""38369349"",""91842653"",""91842653"",""90960358"",""15270885"",""15270885"",""42386471"",""42386471"",""65458948"",""65458948"",""79875176"",""79875176"",""16392422"",""16392422"",""26202165"",""22567609"",""22567609"",""22567609"",""59383041"",""7089711"",""23265313"",""25880422"",""61844784"",""72302403"",""79571449"",""83764719"",""84257640"",""89997728"",""89997728"",""89997728"",""98645731"",""98645731"",""5318639"",""53046408"",""51481927"",""43175858"",""43175858"",""43175858"",""44095762"",""98427577"",""98427577"",""35346968"",""53239672"",""53239672"",""53239672"",""3819470"",""55256016"",""64631466"",""41426869""]","[""56532353"",""23995348"",""99267150"",""39402797"",""23693634"",""44508094"",""65749035"",""40529384"",""25862681"",""19974580"",""50321796"",""26593852"",""698785"",""16195942"",""16195943"",""11411223""]","[""71786742"",""71786742"",""19891310"",""47687766"",""14532163"",""14532163"",""85243784"",""14532163""]",1615487905,2 years ago,,,0,Pegasus 4fun by akrouwel,Pegasus 4fun by akrouwel
87577,numeron-deck-87577,Numeron Deck,52653092,18713,Meta Decks,"[""24224830"",""10045474"",""54693926"",""42352091"",""97526666"",""42352091"",""73628505"",""14558127"",""24224830"",""84731222"",""89208725"",""41418852"",""10045474"",""41418852"",""54693926"",""56673480"",""84731222"",""35261759"",""56673480"",""10045474"",""14558127"",""54693926"",""14558127"",""43898403"",""84731222"",""24224830"",""35261759"",""77402960"",""25311006"",""77402960"",""25311006"",""97526666"",""41418852"",""25311006"",""97526666"",""43898403"",""77402960"",""35261759"",""42352091"",""43898403""]","[""69073023"",""52653092"",""4019153"",""4019153"",""4019153"",""78625448"",""78625448"",""78625448"",""42230449"",""42230449"",""42230449"",""15232745"",""15232745"",""15232745"",""79747096""]","[""71786742"",""71786742"",""19891310"",""47687766"",""14532163"",""14532163"",""85243784"",""14532163""]",1615487905,2 years ago,,,0,Numeron Deck,Numeron Deck
87574,jadan-yuki-akrouwel-87574,Jadan Yuki - akrouwel,35809262,26478,Fun/Casual Decks,"[""19613556"",""55144522"",""5318639"",""79571449"",""83555667"",""44095762"",""14315573"",""14315573"",""14315573"",""97077563"",""53582587"",""62279055"",""24094653"",""24094653"",""24094653"",""53046408"",""213326"",""37318031"",""25573054"",""63035430"",""74848038"",""20721928"",""20721928"",""84327329"",""58932616"",""21844576"",""89943723"",""59793705"",""74131780"",""40044918"",""40044918"",""86188410"",""79979666"",""79109599"",""79109599"",""79109599"",""98585345"",""57116033"",""57116034"",""31560081"",""89252153"",""7572887"",""80344569"",""213326"",""213326""]","[""83121692"",""10526791"",""25366484"",""61204971"",""35809262"",""47737087"",""81197327"",""52031567""]","[""71786742"",""71786742"",""19891310"",""47687766"",""14532163"",""14532163"",""85243784"",""14532163""]",1615487905,2 years ago,,,0,akrouwel jaden yuki,Jaden yuki for casual fun play
