deck_num,pretty_url,deck_name,cover_card,userid,format,main_deck,extra_deck,side_deck,ts_submit_date,submit_date,ts_edit_date,edit_date,comments,deck_excerpt,deck_description
189053,tenyi-xiangjian-189053,Tenyi Xiangjian,54537489,25736,Non-Meta Decks,"[""54537489"",""54537489"",""54537489"",""87052196"",""87052196"",""87052196"",""23431858"",""23431858"",""23431858"",""93490856"",""56495147"",""56495147"",""56495147"",""20001443"",""20001443"",""20001443"",""97036149"",""97036149"",""60942444"",""60942444"",""60942444"",""24557335"",""24557335"",""98159737"",""98159737"",""98159737"",""35261759"",""35261759"",""35261759"",""35726888"",""35726888"",""35726888"",""65124425"",""65124425"",""65124425"",""56465981"",""56465981"",""56465981"",""51684157"",""14821890""]","[""96633955"",""5041348"",""69248256"",""83755611"",""38030232"",""5402805"",""23935886"",""78917791"",""78917791"",""32519092"",""32519092"",""32519092""]","[""67494157"",""43642620"",""65993085"",""31036355""]",1647023905,1 year ago,,,0,"Combine Xiangjian and Tenyi to add consistency to both, and at the very least get a free negate on top of your normal Tenyi combo","https://youtu.be/USswQZxobL8  Do your usual Tenyi combo, then, before using Shaman's effect, normal summon one of the level 4 Xiangjian starters and get a synchro monster that searches stuff (easy access to Mare Mare), and then will be able to negate an opponent's monster on their turn. They can even make the level 10 synchro on top of the Tenyi Link-4, Link-2 and the Xiangjian level 8 synchro.  Check the video for explanations of which cards work well with Tenyi, and for combo examples."
189060,structure-d-bonz-unofficial-189060,Structure D_Bonz [Unofficial],62121,63993,Fun/Casual Decks,"[""27054370"",""29491031"",""29491031"",""66672569"",""66672569"",""20277860"",""20277860"",""29155212"",""29155212"",""31786629"",""31786629"",""31786629"",""4732017"",""93889755"",""93889755"",""10209545"",""99426834"",""68722455"",""62121"",""77044671"",""62121"",""47693640"",""55875323"",""4861205"",""33904024"",""15052462"",""15052462"",""23424603"",""53129443"",""81439173"",""83764719"",""58775978"",""58775978"",""24094653"",""24094653"",""24094653"",""81191584"",""97077563"",""97077563"",""97077563"",""98139712"",""6733059"",""15552258"",""60577362""]","[""54752875"",""54622031"",""54622031""]","[""67494157"",""43642620"",""65993085"",""31036355""]",1647023905,1 year ago,,,0,"This is deck is Made to partly based off of the official “Structure Decks”  Note: No Tuner, Synchro, XYZ, Pendulum cards Allowed This deck is desig","This is deck is Made to partly based off of the official “Structure Decks”  Note: No Tuner, Synchro, XYZ, Pendulum cards Allowed This deck is designed to against the other ‘Structure D’ Decks I’ve made  &nbsp;  Delay your opponent to get monsters out to the field. and use pumpking and castle of illusions to boost atk of your monsters"
189089,first-impression-of-swordmasters-189089,first impression of swordmasters,62849088,46423,Non-Meta Decks,"[""62849088"",""62849088"",""62849088"",""54537489"",""87052196"",""87052196"",""87052196"",""29884951"",""93490856"",""93490856"",""20799347"",""56495147"",""56495147"",""56495147"",""20001443"",""20001443"",""20001443"",""97036149"",""24557335"",""98159737"",""98159737"",""56465981"",""56465981"",""56465981"",""65124425"",""65124425"",""65124425"",""93850690"",""93850690"",""51684157"",""51684157"",""51684157"",""10045474"",""10045474"",""10045474"",""80101899"",""80101899"",""80101899"",""14821890"",""14821890""]","[""96633955"",""19048328"",""5041348"",""69248256"",""69248256"",""83755611"",""43202238"",""90953320"",""27069566"",""6983839"",""38030232"",""23935886"",""78917791"",""32519092"",""32519092""]","[""77585514"",""77585514"",""26205777"",""1845204"",""1845204"",""1845204"",""69162969"",""69279219"",""69279219"",""47596607"",""47596607"",""4206964"",""29401950"",""34717238"",""50323155""]",1647023905,1 year ago,,,0,"Konami, wyrms got so much good support in general, a good wyrm archetype might be pushing it.","so this is my fist impression on the deck!  I teched in oto-hime ad an extender and a small tenyi engine for buffers and a greater toolbox, from the looks of it so far this deck is adaptable from both combo and control, I can’t wait to see how people play this deck.  There are few actual wyrms, but the cards and support they get are insane, a good wyrm archetype can probably turn into an insanely dangerous force of nature so Konami may have made a mistake now that I think about it… I can’t wait to see how far players can take this deck! Any ideas for some sweet techs or combos are very welcome!"
189093,progression-week-7-alius-control-189093,Progression Week 7 - Alius Control,69884162,26575,Progression Series,"[""97127906"",""97127906"",""44330098"",""70095154"",""69884162"",""69884162"",""69884162"",""83011278"",""83011278"",""74131780"",""79979666"",""79979666"",""97021916"",""97021916"",""60410769"",""213326"",""213326"",""213326"",""37318031"",""37318031"",""63703130"",""63703130"",""63703130"",""69162969"",""69162969"",""97169186"",""97169186"",""97169186"",""5318639"",""14087893"",""70046172"",""21481146"",""44095762"",""62271284"",""62271284"",""62271284"",""97077563"",""97077563"",""97077563"",""41420027""]","[""5128859"",""25366484"",""88820235"",""53539634"",""53539634"",""53539634"",""41436536"",""9653271"",""51828629"",""14225239"",""17881964"",""70902743"",""44508095"",""73580471"",""19974580""]","[""77585514"",""77585514"",""26205777"",""1845204"",""1845204"",""1845204"",""69162969"",""69279219"",""69279219"",""47596607"",""47596607"",""4206964"",""29401950"",""34717238"",""50323155""]",1647023905,1 year ago,,,0,Duelingbook is a Yu-Gi-Oh! Trading Card Game simulator that works right in your browser.,using my synchro pool for the greater good
189103,icejade-deck-acty-of-the-icejade-burst-of-destiny-new-them-189103,"Icejade DECK,Acty of the Icejade, Burst of Destiny, NEW them",82777208,25969,Fun/Casual Decks,"[""55151012"",""55151012"",""55151012"",""82777208"",""82777208"",""82777208"",""28762303"",""28762303"",""28762303"",""83682209"",""99328137"",""99328137"",""99328137"",""10963799"",""10963799"",""10963799"",""31059809"",""31059809"",""31059809"",""83682209"",""55343303"",""55343303"",""55343303"",""40450317"",""40450317"",""40450317"",""34293667"",""34293667"",""34293667"",""53334471"",""53334471"",""53334471"",""31036355"",""31036355"",""31036355"",""62487836"",""62487836"",""62487836"",""25311006"",""25311006""]","[""67557908"",""67557908"",""67557908"",""23672629"",""94942656"",""94942656"",""94942656"",""440556"",""440556"",""81330115"",""90809975"",""90809975"",""65170459"",""79130389"",""79130389""]","[""47910940"",""14532163"",""14532163"",""14532163"",""18144506"",""15693423"",""15693423"",""15693423"",""20899496"",""27204311"",""27204311"",""27204311"",""20899496"",""20899496""]",1647023905,1 year ago,,,0,https://youtu.be/P8sEX42mc7k,https://youtu.be/P8sEX42mc7k
189108,competitive-ursatron-2021-189108,COMPETITIVE URSATRON 2021,53087962,21784,Non-Meta Decks,"[""10802915"",""10802915"",""10802915"",""26202165"",""26202165"",""26202165"",""91646304"",""91646304"",""91646304"",""3233859"",""58793369"",""58793369"",""58793369"",""73628505"",""57970721"",""34959756"",""34959756"",""34959756"",""32807846"",""67723438"",""89771220"",""89771220"",""89771220"",""89264428"",""54700519"",""54700519"",""28715905"",""94973028"",""94973028"",""94693857"",""24224830"",""8267140"",""8267140"",""14558127"",""14558127"",""14558127"",""73642296"",""73642296"",""52038441"",""52038441""]","[""33250142"",""27548199"",""15248594"",""53087962"",""2403771"",""42566602"",""67556500"",""79606837"",""27693363"",""86066372"",""44097050"",""2857636"",""50588353"",""65741786"",""60303245""]","[""99351431"",""53239672""]",1647023905,1 year ago,,,0,"Yep combo, easy 1 card Septentrion while the new Ursatron adds Ursactic to hand as more ceiling or recursion, able to run bunch of staple slot, and pl","https://youtu.be/72WKqEe_hMI  Combo is in the video below, all you need is <strong>Halq + fusion spell</strong>, so playing Drytron Fafnir increases the consistency while can add Asterism as more disruption. If we dont open the fusion spell, just play regular Halq combo. Can play through early Ash/Veiler/Impermanence (if they activate before Halq).  <a><img src=""https://i.imgur.com/9VtzDTi.png"" alt=""image"" /></a>"
189123,structure-d-bandit-king-bakura-unoffical-189123,Structure D_Bandit King Bakura [Unoffical],51644030,63993,Anime Decks,"[""67105242"",""67105242"",""32864"",""53375573"",""40374923"",""4920010"",""4920010"",""76211194"",""89111398"",""51644030"",""51644030"",""51644030"",""78266168"",""78266168"",""41039846"",""48596760"",""16404809"",""41872150"",""75109441"",""75109441"",""15383415"",""97642679"",""97642679"",""53167658"",""50418970"",""37120512"",""5371656"",""58775978"",""58775978"",""68005187"",""15866454"",""78864369"",""96420087"",""96420087"",""98596596"",""39537362"",""76297408"",""87844926"",""92924317"",""92924317"",""3819470"",""65824822"",""93599951"",""60082869"",""37383714""]","[""35252119"",""92519087"",""42566602"",""64880894"",""66698383"",""50954680"",""84040113"",""13529466"",""91949988"",""62709239"",""27069566"",""21521304"",""38495396"",""42632209""]","[""99351431"",""53239672""]",1647023905,1 year ago,,,0,"This deck is made to try and Follow what ""Bandit King bakura"", in Season 5 of Yugioh used against everyone. So not strictly accurate. ","This deck is made to try and Follow what ""Bandit King bakura"", in Season 5 of Yugioh used against everyone. So not strictly accurate.  This is deck is Made to partly based off of the official “Structure Decks”  Note: No Tuner, Synchro, XYZ, Pendulum cards Allowed This deck is designed to against the other ‘Structure D’ Decks I’ve made"
189134,virtual-world-meta-deck-09-07-21-189134,Virtual World Meta Deck 09.07.21,49966326,70414,Meta Decks,"[""49966326"",""49966326"",""49966326"",""20799347"",""86483512"",""86483512"",""86483512"",""49088914"",""49088914"",""49088914"",""8736823"",""8736823"",""12571621"",""12571621"",""12571621"",""14558127"",""14558127"",""14558127"",""14886190"",""14886190"",""14886190"",""35261759"",""35261759"",""35261759"",""24224830"",""67723438"",""50275295"",""50275295"",""50275295"",""13364097"",""13364097"",""18249921"",""49036338"",""38814750"",""38814750"",""38814750"",""73594093"",""70368879"",""35726888"",""35726888"",""84749824""]","[""35252119"",""92519087"",""42566602"",""64880894"",""66698383"",""50954680"",""84040113"",""13529466"",""91949988"",""62709239"",""27069566"",""21521304"",""38495396"",""42632209""]","[""69811710"",""69811710"",""69811710""]",1647023905,1 year ago,,,0,Virtual World Meta Deck 09.07.21,Just press all Buttons and win!
189138,orcust-archetype-189138,Orcust Archetype,4055337,56908,Fun/Casual Decks,"[""4055337"",""4055337"",""4055337"",""57835716"",""57835716"",""57835716"",""21441617"",""21441617"",""21441617"",""94046012"",""94046012"",""94046012"",""62834295"",""62834295"",""62834295"",""90351981"",""90351981"",""90351981"",""26845680"",""26845680"",""26845680"",""55051920"",""55051920"",""55051920"",""703897"",""703897"",""703897"",""29666221"",""29666221"",""29666221"",""47171541"",""47171541"",""47171541"",""81439173"",""81439173"",""81439173"",""16209941"",""93920420"",""93920420"",""93920420""]","[""93854893"",""3134857"",""76145142"",""30741503""]","[""69811710"",""69811710"",""69811710""]",1647023905,1 year ago,,,0,Orcust Archetype,Orcust Archetype
189143,xiangjian-new-archetype-deck-2021-189143,XIANGJIAN NEW ARCHETYPE DECK 2021,54537489,8997,Non-Meta Decks,"[""54537489"",""87052196"",""87052196"",""87052196"",""23431858"",""23431858"",""23431858"",""93490856"",""93490856"",""93490856"",""56495147"",""56495147"",""56495147"",""20001443"",""20001443"",""20001443"",""97036149"",""97036149"",""60942444"",""60942444"",""24557335"",""24557335"",""14558127"",""14558127"",""14558127"",""98159737"",""98159737"",""98159737"",""35261759"",""35261759"",""65124425"",""65124425"",""65124425"",""81439173"",""56465981"",""56465981"",""56465981"",""93850690"",""10045474"",""10045474"",""14821890"",""14821890""]","[""96633955"",""84815190"",""84815190"",""9464441"",""69248256"",""69248256"",""5041348"",""83755611"",""38030232"",""23935886"",""78917791"",""78917791"",""32519092"",""32519092"",""32519092""]","[""62849088"",""101106006"",""92723496"",""423585"",""40139997"",""67508932"",""27548199"",""74586817"",""43202238"",""5402805"",""75500286"",""84211599"",""51684157"",""23068051"",""80101899""]",1647023905,1 year ago,,,0,XIANGJIAN NEW ARCHETYPE DECK 2021,https://youtu.be/vx8UkQLIqaw
189147,ignister-ik-189147,@IGNISTER ik,88413677,63699,Non-Meta Decks,"[""88413677"",""88413677"",""88413677"",""16020923"",""16020923"",""16020923"",""42429678"",""42429678"",""42429678"",""15808381"",""15808381"",""15808381"",""14146794"",""14146794"",""14146794"",""78751195"",""78751195"",""78751195"",""41306080"",""41306080"",""37061511"",""37061511"",""37061511"",""59332125"",""59332125"",""59054773"",""59054773"",""59054773"",""22933016"",""22933016"",""22933016"",""86449372"",""86449372"",""86449372"",""77421977"",""77421977"",""77421977"",""85327820"",""85327820"",""85327820""]","[""62111090"",""62111090"",""98506199"",""98506199"",""61399402"",""61399402"",""97383507"",""97383507"",""24882256"",""24882256"",""24842059"",""24842059"",""11738489"",""74567889""]","[""23516703"",""23516703"",""23516703"",""15693423"",""15693423"",""15693423"",""20899496"",""20899496"",""20899496"",""84211599"",""84211599"",""84211599"",""34267821"",""34267821"",""34267821""]",1647023905,1 year ago,,,0,ik,Write your deck strategy here...ik
189152,true-draco-the-xiangjian-deck-burst-of-destiny-improve-d-189152,"True Draco The Xiangjian  deck,Burst of Destiny,  (improve d",29884951,25969,Fun/Casual Decks,"[""29884951"",""29884951"",""29884951"",""56495147"",""56495147"",""56495147"",""20001443"",""20001443"",""20001443"",""93490856"",""93490856"",""93490856"",""58984738"",""95004025"",""95004025"",""95004025"",""22499034"",""22499034"",""22499034"",""56465981"",""56465981"",""56465981"",""75425320"",""75425320"",""75425320"",""49430782"",""49430782"",""49430782"",""35125879"",""35125879"",""35125879"",""14821890"",""78836195"",""93850690"",""13035077"",""61529473"",""61529473"",""61529473"",""82732705"",""61740673""]","[""84815190"",""9464441"",""67508932"",""74586817"",""3322931"",""87188910"",""40139997"",""96633955"",""96633955"",""69248256"",""69248256"",""69248256"",""43202238"",""5041348"",""83755611""]","[""23516703"",""23516703"",""23516703"",""15693423"",""15693423"",""15693423"",""20899496"",""20899496"",""20899496"",""84211599"",""84211599"",""84211599"",""34267821"",""34267821"",""34267821""]",1647023905,1 year ago,,,0,https://youtu.be/0hVRqFQRvv0,https://youtu.be/0hVRqFQRvv0
189156,dad-ojama-189156,DAD Ojama,65192027,68942,Non-Meta Decks,"[""12482652"",""12482652"",""42941100"",""42941100"",""79335209"",""79335209"",""65192027"",""65192027"",""65192027"",""14878871"",""14878871"",""14878871"",""37132349"",""37132349"",""37132349"",""42517468"",""42517468"",""42517468"",""64627453"",""64627453"",""64627453"",""18144507"",""24643836"",""24643836"",""24643836"",""54693926"",""54693926"",""54693926"",""70368879"",""74117290"",""74117290"",""74117290"",""84211599"",""84211599"",""84211599"",""24224830"",""38395123"",""38395123"",""38395123"",""75884822""]","[""36776089"",""39972129"",""98127546"",""85289965"",""86066372"",""32617464"",""38342335"",""34031284"",""2857636"",""75452921"",""13117073"",""65741786"",""70369116"",""98978921"",""60303245""]","[""12081875""]",1647023905,1 year ago,,,0,Use Ojamatch and Ojama Red to summon Accesscode and three DAD on your first turn.,"The main gist of the deck is to use Ojamatch to add DAD to hand and go through Ojama Blue shenanigans. In MP2, use either your normal summon or your last Ojamatch to summon Ojama Red and special 4 other Ojamas from hand.  Once you have five monsters on board, you can summon Masquerena, Barricadeborg, then with the last Ojama turn it into Link Spider, link the Spider with the Barricadeborg into Verte Anaconda. Finally, link Masquerena with Anaconda for a 4300 Accesscode.  Since your grave has Barricadeborg, Verte and IP, special summon three DADs from hand and set Ojama Pajama to protect them ~11 times. Next turn, beat them down with Accesscode and triple DAD for game."
189160,nurse-burn-189160,Nurse Burn,67316075,70422,Non-Meta Decks,"[""52840267"",""52840267"",""67316075"",""67316075"",""67316075"",""23898021"",""35261759"",""35261759"",""35261759"",""59750328"",""70368879"",""87112784"",""87112784"",""87112784"",""93946239"",""98645731"",""98645731"",""98645731"",""27053506"",""27053506"",""27053506"",""31548215"",""31548215"",""39526584"",""39526584"",""39526584"",""50470982"",""50470982"",""50470982"",""73988674"",""73988674"",""73988674"",""80101899"",""80101899"",""80101899"",""83555667"",""83555667"",""40633297"",""40633297"",""40633297""]","[""70875686"",""70875686"",""85289965"",""85289965"",""85289966"",""99726621"",""99726621"",""99726621"",""2645637"",""2645637"",""11516241"",""11516241"",""11516241"",""12081875"",""12081875""]","[""12081875""]",1647023905,1 year ago,,,0,Nurse Burn,Nurse Burn
189164,cipher-deck-ik-189164,cipher deck ik,93717133,63699,Non-Meta Decks,"[""93717133"",""93717133"",""93717133"",""62968263"",""62968263"",""35950025"",""43147039"",""43147039"",""21999001"",""21999001"",""21999001"",""81974607"",""81974607"",""81974607"",""89571015"",""89571015"",""58383100"",""58383100"",""9260791"",""62107612"",""14558127"",""14558127"",""14558127"",""97268402"",""97268402"",""97268402"",""55496220"",""55496220"",""47882565"",""47882565"",""47882565"",""99397762"",""99397762"",""99397762"",""98905"",""98905"",""63992027"",""63992027"",""83512285"",""83512285"",""72044448"",""72044448"",""42925441"",""42925441"",""42925441"",""89789152""]","[""40390147"",""16643334"",""8165596"",""18963306"",""18963306"",""18963306"",""39272762"",""39030163"",""31801517"",""88177324"",""2530830"",""12632096"",""68396121"",""28346136""]","[""85346853""]",1647023905,1 year ago,,,0,ik,Write your deck strategy here...ik
