deck_num,pretty_url,deck_name,cover_card,userid,format,main_deck,extra_deck,side_deck,ts_submit_date,submit_date,ts_edit_date,edit_date,comments,deck_excerpt,deck_description
173754,lyrilusc-tri-brigade-173754,Lyrilusc Tri-Brigade,72330894,26364,Tournament Meta Decks,"[""73356503"",""29587993"",""56196385"",""56196385"",""87209160"",""87209160"",""87209160"",""14816857"",""14816857"",""14816857"",""50810455"",""50810455"",""50810455"",""97949165"",""97949165"",""97949165"",""34550857"",""34550857"",""60954556"",""24508238"",""73304257"",""73304257"",""73304257"",""14878871"",""14878871"",""38814750"",""38814750"",""38814750"",""49036338"",""96378317"",""84211599"",""84211599"",""84211599"",""57103969"",""57103969"",""57103969"",""2295440"",""24224830"",""81439174"",""86379342""]","[""74586817"",""60303245"",""26847978"",""26847978"",""65711558"",""85696777"",""72330894"",""52331012"",""49105782"",""4280258"",""99726621"",""99726621"",""8491961"",""48608796"",""90448279""]","[""27204311"",""27204311"",""18144507"",""14532163"",""43898403"",""43898403"",""43898403"",""58921041"",""58921041"",""58921041"",""61740673"",""80101899"",""80101899"",""87639778"",""87639778""]",1647023905,1 year ago,,,0,Lyrilusc Tri-Brigade / DE Remote Duel Extravaganza 2nd Place ,Category: Tournament Meta Deck  Tournament Meta Decks are current level Meta Decks that are capable of going up against the best of the best. There are curated lists that cannot be uploaded by regular users.  Creator: Ismail B. Tournament: DE Remote Duel Extravaganza - May 16th 2021 Placement: 2nd Place
173750,virtual-world-173750,Virtual World,49088914,26364,Tournament Meta Decks,"[""14558127"",""14558127"",""14558127"",""38814750"",""38814750"",""38814750"",""49966326"",""49966326"",""49966326"",""8736823"",""8736823"",""12571621"",""12571621"",""12571621"",""49088914"",""49088914"",""49088914"",""86483512"",""86483512"",""86483512"",""49036338"",""35261759"",""35261759"",""35261759"",""84211599"",""84211599"",""84211599"",""14886190"",""14886190"",""14886190"",""50275295"",""50275295"",""50275295"",""8267140"",""8267140"",""67723438"",""54693926"",""54693926"",""13364097"",""13364097"",""18249921""]","[""13529466"",""84040113"",""64880894"",""35252119"",""74586817"",""66698383"",""92519087"",""50954680"",""1686814"",""16259549"",""38495396"",""21521304"",""27069566"",""91949988"",""90448279""]","[""27204311"",""27204311"",""27204311"",""82385847"",""24224830"",""18144507"",""23002292"",""61740673"",""8267140"",""54693926"",""14532163"",""14532163"",""58921041"",""58921041"",""58921041""]",1647023905,1 year ago,,,0,Virtual World / DE Remote Duel Extravaganza 1st Place ,Category: Tournament Meta Deck  Tournament Meta Decks are current level Meta Decks that are capable of going up against the best of the best. There are curated lists that cannot be uploaded by regular users.  Creator: Tim M. Tournament: DE Remote Duel Extravaganza - May 16th 2021 Placement: 1st Place
173746,crusadia-mekk-knight-173746,crusadia mekk knight,21887175,13511,Non-Meta Decks,"[""94145021"",""94145021"",""55241609"",""55241609"",""91646304"",""91646304"",""91646304"",""28031913"",""28031913"",""28031913"",""54525057"",""54525057"",""54525057"",""81524756"",""81524756"",""81524756"",""28692962"",""28692962"",""28692962"",""92204263"",""92204263"",""20537097"",""20537097"",""55063751"",""36956512"",""29726552"",""99674361"",""87497553"",""96434581"",""68191756"",""68191756"",""68191756"",""99330325"",""99330325"",""83764719"",""14532163"",""14532163"",""98935722"",""98935722"",""62530723""]","[""72228247"",""72228247"",""9617996"",""9617996"",""39752820"",""39528955"",""45002991"",""45002991"",""72006609"",""72006609"",""21887175"",""38502358"",""38502358"",""86066372"",""21065189""]","[""69811710"",""66022706"",""29415459"",""56809158"",""55063751"",""37520316"",""37520316"",""71278040"",""14558127"",""14558127"",""14558127"",""71278040"",""71278040"",""46647144"",""27918365""]",1647023905,1 year ago,,,0,control the world legacy tale,control and lock  thanks !!Nevest92 !!
173740,fossil-adamancipator-173740,Fossil Adamancipator,33198837,41875,Non-Meta Decks,"[""85914562"",""85914562"",""85914562"",""48519867"",""48519867"",""48519867"",""11302671"",""11302671"",""11302671"",""10286023"",""31440046"",""31440046"",""31440046"",""55725117"",""84778110"",""84778110"",""84778110"",""45041488"",""45041488"",""45041488"",""80839052"",""80839052"",""80839052"",""42143067"",""42143067"",""42143067"",""87347365"",""71278040"",""71278040"",""71278040"",""14558127"",""14558127"",""14558127"",""72957245"",""72957245"",""72957245"",""59419719"",""44297127"",""44297127"",""44297127""]","[""21225115"",""96897184"",""59531356"",""12015000"",""9464441"",""27548199"",""50954680"",""73079836"",""33198837"",""32530043"",""21044178"",""4280258"",""17382973"",""25725326"",""50588353""]","[""69811710"",""66022706"",""29415459"",""56809158"",""55063751"",""37520316"",""37520316"",""71278040"",""14558127"",""14558127"",""14558127"",""71278040"",""71278040"",""46647144"",""27918365""]",1647023905,1 year ago,,,0,it never misses,it never misses an adamancipator mill
173736,satellarknights-173736,Satellarknights,42589641,41875,Non-Meta Decks,"[""1050186"",""1050186"",""1050186"",""2273734"",""2273734"",""2273734"",""75878039"",""75878039"",""75878039"",""38667773"",""38667773"",""49238328"",""49238328"",""49238328"",""32807846"",""18205590"",""18205590"",""18205590"",""97077563"",""97077563"",""97077563"",""50078509"",""50078509"",""41420027"",""41420027"",""40605147"",""40605147"",""41510920"",""41510920"",""41510920"",""82956214"",""82956214"",""82956214"",""20899496"",""20899496"",""20899496"",""10045474"",""10045474"",""10045474"",""61740673""]","[""80532587"",""80532587"",""80532587"",""9272381"",""9272381"",""9272381"",""64414267"",""64414267"",""64414267"",""56638325"",""56638325"",""56638325"",""42589641"",""42589641"",""42589641""]",,1647023905,1 year ago,,,0,...,they play the continuous traps because triverr can bounce them
173732,e-heroes-173732,E-HEROes,86346643,60862,Fun/Casual Decks,"[""89943724"",""20721928"",""84327329"",""79856792"",""14124483"",""40044918"",""40044918"",""40044918"",""59392529"",""45195443"",""45195443"",""63060238"",""50720316"",""50720316"",""27780618"",""27780618"",""42052439"",""42052439"",""42052439"",""213326"",""213326"",""213326"",""8949584"",""14088859"",""14088859"",""24094653"",""24094653"",""25614410"",""32807846"",""45906428"",""45906428"",""78387742"",""21143940"",""21143940"",""21143940"",""84536654"",""11881272"",""63035430"",""58270977"",""58921041""]","[""90050480"",""86346643"",""23204029"",""95486586"",""62624486"",""3642509"",""22061412"",""40854197"",""50608164"",""22908820"",""58481572"",""61204971"",""36841733"",""1948619"",""19324993""]","[""59642500"",""22093873"",""29095552"",""46759931"",""63813056"",""76442616""]",1647023905,1 year ago,,,0,Elemental Heroes pure deck MR5 ,Going for Cosmo Neos via Grand Merge  E-Hero pure deck
173723,burning-abyss-173723,Burning Abyss,27552504,26364,Tournament Meta Decks,"[""60990740"",""47728740"",""81992475"",""73213494"",""57143342"",""57143342"",""36553319"",""36553319"",""84764038"",""84764038"",""20758643"",""20758643"",""20758643"",""62957424"",""10802915"",""10802915"",""10802915"",""81035362"",""81035362"",""81035362"",""46986414"",""74677422"",""84211599"",""84211599"",""84211599"",""6172122"",""60743819"",""60743819"",""60743819"",""20899496"",""20899496"",""20899496"",""38411870"",""38411870"",""38411870"",""38761908"",""38761908"",""38761908"",""40605147"",""40605147""]","[""98978921"",""58699500"",""65741786"",""70369116"",""38342335"",""72529749"",""86066372"",""83531441"",""83531441"",""27552504"",""16259549"",""72167543"",""90448279"",""18386170"",""37818794""]","[""27204311"",""27204311"",""27204311"",""91800273"",""91800273"",""91800273"",""94145021"",""94145021"",""94145021"",""58921041"",""58921041"",""58921041"",""41420027"",""41420027"",""41420027""]",1647023905,1 year ago,,,5,Burning Abyss / UK/IR Remote Duel Extravaganza Top 8,Category: Tournament Meta Deck  Tournament Meta Decks are current level Meta Decks that are capable of going up against the best of the best. There are curated lists that cannot be uploaded by regular users.  Creator: Kian B. Tournament: UK/IR Remote Duel Extravaganza - May 16th 2021 Placement: Top 8
173719,invoked-dogmatika-shaddoll-173719,Invoked Dogmatika Shaddoll,86120752,26364,Tournament Meta Decks,"[""14558127"",""14558127"",""14558127"",""27204311"",""27204311"",""27204311"",""78661338"",""78661338"",""78661338"",""66675911"",""86120751"",""86120751"",""86120751"",""4939890"",""97518132"",""3717252"",""77723643"",""30328508"",""51023024"",""60303688"",""69680031"",""1984618"",""1984618"",""1984618"",""47679935"",""47679935"",""47679935"",""44394295"",""44394295"",""44394295"",""6417578"",""74063034"",""74063034"",""48130397"",""48130397"",""48130397"",""24224830"",""18144507"",""23912837"",""21011044"",""82956214""]","[""23656668"",""34755994"",""70369116"",""20366275"",""20366275"",""50907446"",""50907446"",""94977270"",""94977270"",""75286621"",""97300502"",""49513164"",""13529466"",""80532587"",""41209827""]","[""46502744"",""46502744"",""46502744"",""43898403"",""43898403"",""54693926"",""54693926"",""54693926"",""25311006"",""25311006"",""25311006"",""23002292"",""15693423"",""15693423"",""15693423""]",1647023905,1 year ago,,,0,Invoked Dogmatika Shaddoll / UK/IR Remote Duel Extravaganza Top 8,Category: Tournament Meta Deck  Tournament Meta Decks are current level Meta Decks that are capable of going up against the best of the best. There are curated lists that cannot be uploaded by regular users.  Creator: Josh B. Tournament: UK/IR Remote Duel Extravaganza - May 16th 2021 Placement: Top 8
173715,infernoble-knight-173715,Infernoble Knight,77656797,26364,Tournament Meta Decks,"[""59975920"",""59975920"",""59975920"",""42052439"",""42052439"",""42052439"",""22091647"",""22091647"",""22091647"",""94973028"",""94693857"",""91646304"",""56824871"",""56824871"",""56824871"",""58346901"",""58346901"",""58346901"",""95953557"",""21351206"",""17955766"",""85840608"",""85840608"",""85840608"",""37478723"",""37478723"",""37478723"",""9622164"",""31423101"",""51412776"",""51412776"",""51412776"",""34959756"",""32807846"",""83764718"",""84211599"",""84211599"",""25311006"",""25311006"",""25311006""]","[""79606837"",""79606837"",""52639377"",""40251688"",""42566602"",""68431965"",""74586817"",""27548199"",""77656797"",""59934749"",""59934749"",""2857636"",""50588353"",""44097050"",""86066372""]","[""34267821"",""34267821"",""27204311"",""27204311"",""94145021"",""94145021"",""94145021"",""54693926"",""54693926"",""54693926"",""14532163"",""14532163"",""14532163"",""18144507"",""23002292""]",1647023905,1 year ago,,,0,Infernoble Knight / UK/IR Remote Duel Extravaganza Top 8,Category: Tournament Meta Deck  Tournament Meta Decks are current level Meta Decks that are capable of going up against the best of the best. There are curated lists that cannot be uploaded by regular users.  Creator: Miles S. Tournament: UK/IR Remote Duel Extravaganza - May 16th 2021 Placement: Top 8
173711,gouki-173711,Gouki,11516241,26364,Tournament Meta Decks,"[""14558127"",""14558127"",""14558127"",""78661338"",""78661338"",""7540107"",""7540107"",""54088068"",""54088068"",""85008676"",""85008676"",""24073068"",""24073068"",""24073068"",""97688360"",""97688360"",""42052439"",""42052439"",""42052439"",""8662794"",""59975920"",""59975920"",""36426778"",""36426778"",""37478723"",""37478723"",""37478723"",""62376646"",""62376646"",""24224830"",""32807846"",""98827725"",""40605147"",""40605147"",""40605147"",""53582587"",""53582587"",""53582587"",""25542642"",""25542642""]","[""21044178"",""55285840"",""41999284"",""59934749"",""59934749"",""13117073"",""2857636"",""84121193"",""48736598"",""26692769"",""38342335"",""4280258"",""86066372"",""11516241"",""11516241""]","[""34267821"",""34267821"",""34267821"",""94145021"",""94145021"",""94145021"",""27204311"",""27204311"",""78661338"",""82385847"",""18144507"",""23002292"",""43898403"",""43898403"",""43898403""]",1647023905,1 year ago,,,0,Gouki / UK/IR Remote Duel Extravaganza Top 8,Category: Tournament Meta Deck  Tournament Meta Decks are current level Meta Decks that are capable of going up against the best of the best. There are curated lists that cannot be uploaded by regular users.  Creator: Meshal A. Tournament: UK/IR Remote Duel Extravaganza - May 16th 2021 Placement: Top 8
173707,zoodiac-tri-brigade-173707,Zoodiac Tri-Brigade,90448279,26364,Tournament Meta Decks,"[""87209160"",""87209160"",""87209160"",""56196385"",""56196385"",""56196385"",""14816857"",""14816857"",""14816857"",""50810455"",""50810455"",""78872731"",""31755044"",""4145852"",""14558127"",""14558127"",""14558127"",""73642296"",""73642296"",""46060017"",""24224830"",""57103969"",""57103969"",""57103969"",""35261759"",""35261759"",""35261759"",""54693926"",""54693926"",""54693926"",""61740673"",""40975243"",""40975243"",""40975243"",""40605147"",""40605147"",""40605147"",""53582587"",""53582587"",""53582587""]","[""48905153"",""74393852"",""41375811"",""11510448"",""90448279"",""60303245"",""65711558"",""26847978"",""26847978"",""52331012"",""49105782"",""99726621"",""99726621"",""4280258"",""85289965""]","[""73304257"",""73304257"",""73304257"",""27204311"",""27204311"",""27204311"",""43898403"",""43898403"",""43898403"",""24207889"",""24207889"",""24207889"",""41420027"",""41420027"",""41420027""]",1647023905,1 year ago,,,0,Zoodiac Tri-Brigade / UK/IR Remote Duel Extravaganza Top 4,Category: Tournament Meta Deck  Tournament Meta Decks are current level Meta Decks that are capable of going up against the best of the best. There are curated lists that cannot be uploaded by regular users.  Creator: Fletcher L. Tournament: UK/IR Remote Duel Extravaganza - May 16th 2021 Placement: Top 4
173700,code-talker-173700,Code Talker,86066372,26364,Tournament Meta Decks,"[""2347477"",""2347477"",""2347477"",""10158145"",""10158145"",""10158145"",""16188701"",""16188701"",""16188701"",""71278040"",""71278040"",""35595518"",""35595518"",""35595518"",""14505685"",""50366775"",""65100616"",""53309998"",""30114823"",""27182739"",""56161953"",""82257671"",""18789533"",""94145021"",""94145021"",""94145021"",""14558127"",""14558127"",""14558127"",""24224830"",""57160136"",""57160136"",""57160136"",""60018643"",""60018643"",""60018643"",""8267140"",""8267140"",""8267140"",""1295111"",""7403341""]","[""14812471"",""14812471"",""24842059"",""96380700"",""53413628"",""45462149"",""59859086"",""59859086"",""88093706"",""46947713"",""46947713"",""40669071"",""33897356"",""86066372"",""5043010""]","[""27204311"",""27204311"",""27204311"",""34267821"",""34267821"",""34267821"",""54693926"",""54693926"",""54693926"",""12580477"",""18144507"",""23002292"",""15693423"",""15693423"",""15693423""]",1647023905,1 year ago,,,0,Code Talker / UK/IR Remote Duel Extravaganza Top 4,Category: Tournament Meta Deck  Tournament Meta Decks are current level Meta Decks that are capable of going up against the best of the best. There are curated lists that cannot be uploaded by regular users.  Creator: Matthew P. Tournament: UK/IR Remote Duel Extravaganza - May 16th 2021 Placement: Top 4
173696,dragon-link-173696,Dragon Link,85289966,26364,Tournament Meta Decks,"[""27204311"",""27204311"",""27204311"",""14558127"",""14558127"",""14558127"",""78661338"",""78661338"",""78661338"",""15381421"",""15381421"",""15381421"",""61901281"",""99234526"",""70333910"",""70333910"",""48355999"",""48355999"",""68464358"",""68464358"",""32600024"",""32600024"",""8972398"",""55878038"",""5969957"",""67748760"",""88264978"",""31443476"",""31443476"",""31443476"",""99266988"",""99266988"",""99266988"",""87571563"",""87571563"",""87571563"",""36668118"",""62265044"",""57416183"",""57416183""]","[""86148577"",""13143275"",""73539069"",""73539069"",""73539069"",""50588353"",""11969228"",""24361622"",""24361622"",""29296344"",""4280258"",""85289965"",""27548199"",""9753964"",""3040496""]","[""82385847"",""73304257"",""34267821"",""34267821"",""43898403"",""43898403"",""43898403"",""25311006"",""25311006"",""25311006"",""54693926"",""54693926"",""61740673"",""58921041"",""58921041""]",1647023905,1 year ago,,,0,Dragon Link / UK/IR Remote Duel Extravaganza 2nd Place,Category: Tournament Meta Deck  Tournament Meta Decks are current level Meta Decks that are capable of going up against the best of the best. There are curated lists that cannot be uploaded by regular users.  Creator: Jake Q. Tournament: UK/IR Remote Duel Extravaganza - May 16th 2021 Placement: 2nd Place
173692,zoodiac-tri-brigade-173692,Zoodiac Tri-Brigade,99726621,26364,Tournament Meta Decks,"[""87209160"",""87209160"",""87209160"",""56196385"",""56196385"",""56196385"",""14816857"",""14816857"",""14816857"",""50810455"",""50810455"",""78872731"",""31755044"",""4145852"",""14558127"",""14558127"",""14558127"",""73642296"",""73642296"",""46060017"",""24224830"",""57103969"",""57103969"",""57103969"",""35261759"",""35261759"",""35261759"",""40975243"",""40975243"",""40975243"",""61740673"",""20899496"",""20899496"",""20899496"",""40605147"",""40605147"",""40605147"",""53582587"",""53582587"",""53582587""]","[""48905153"",""74393852"",""41375811"",""11510448"",""90448279"",""60303245"",""65711558"",""26847978"",""26847978"",""52331012"",""49105782"",""99726621"",""99726621"",""4280258"",""86066372""]","[""73304257"",""73304257"",""73304257"",""78661338"",""78661338"",""78661338"",""27204311"",""27204311"",""27204311"",""43898403"",""43898403"",""43898403"",""41420027"",""41420027"",""41420027""]",1647023905,1 year ago,,,0,Zoodiac Tri-Brigade / UK/IR Remote Duel Extravaganza 1st Place,Category: Tournament Meta Deck  Tournament Meta Decks are current level Meta Decks that are capable of going up against the best of the best. There are curated lists that cannot be uploaded by regular users.  Creator: Vladis B. Tournament: UK/IR Remote Duel Extravaganza - May 16th 2021 Placement: 1st Place
173686,myutant-173686,Myutant,6182103,58247,Non-Meta Decks,"[""7574904"",""61089209"",""34695290"",""34695290"",""91800273"",""91800273"",""91800273"",""43709490"",""43709490"",""43709490"",""8200556"",""8200556"",""8200556"",""62201847"",""62201847"",""62201847"",""34572613"",""34572613"",""34572613"",""42577802"",""42577802"",""43898403"",""43898403"",""43898403"",""38120068"",""38120068"",""38120068"",""35261759"",""35261759"",""81674782"",""75500286"",""73628505"",""67723438"",""60967717"",""60967717"",""60967717"",""31855260"",""31855260"",""31855260"",""30241314""]","[""6182103"",""6182103"",""6182103"",""79194594"",""79194594"",""79194594""]","[""14558127"",""14558127"",""14558127""]",1647023905,1 year ago,,,0,Myutant Deck,A pure Myutant Deck
173678,the-best-dark-world-danger-deck-updated-may-2021-173678,The Best Dark World Danger Deck Updated May 2021,34230233,42562,Non-Meta Decks,"[""34230233"",""34230233"",""34230233"",""60228941"",""60228941"",""60228941"",""79126789"",""79126789"",""79126789"",""33731070"",""43316238"",""43316238"",""43316238"",""90807199"",""90807199"",""90807199"",""83518674"",""83518674"",""83518674"",""52350806"",""52350806"",""52350806"",""16209941"",""16209941"",""16209941"",""70711847"",""43694650"",""99745551"",""74117290"",""74117290"",""38120068"",""38120068"",""38120068"",""1475311"",""1475311"",""25311006"",""25311006"",""25140659"",""72892473"",""70368879""]","[""41209827"",""54757758"",""93854893"",""26556950"",""62541668"",""28400508"",""47017574"",""57314798"",""18963306"",""39030163"",""2530830"",""66011101"",""90590304"",""74997493"",""2857636""]","[""102380"",""102380"",""102380"",""43898403"",""43898403"",""43898403"",""48130397"",""48130397"",""18144507"",""54974237"",""54974237"",""54974237"",""35027493"",""35027493"",""35027493""]",1647023905,1 year ago,,,0,Best Dark World Danger Build,https://www.youtube.com/watch?v=vXS0PZ2HNRg
173669,orcust-ogdoadic-combo-173669,Orcust Ogdoadic + Combo,36010310,60831,Non-Meta Decks,"[""69811710"",""69811710"",""69811710"",""4055337"",""4055337"",""4055337"",""21441617"",""21441617"",""93920420"",""93920420"",""94046012"",""97565997"",""98787535"",""62383431"",""35998832"",""62405028"",""62405028"",""62405028"",""36010310"",""36010310"",""36010310"",""99745551"",""70711847"",""43316238"",""57647597"",""71197066"",""1475311"",""1475311"",""1475311"",""17189677"",""17189677"",""17189677"",""24050692"",""54693926"",""54693926"",""54693926"",""83764718"",""81439173"",""26845680"",""90351981"",""703897""]","[""60634565"",""90448279"",""93854893"",""93854893"",""66547759"",""11398059"",""85289965"",""86066372"",""38342335"",""2857636"",""30741503"",""30741503"",""50588353"",""65741786"",""41999284""]","[""102380"",""102380"",""102380"",""43898403"",""43898403"",""43898403"",""48130397"",""48130397"",""18144507"",""54974237"",""54974237"",""54974237"",""35027493"",""35027493"",""35027493""]",1647023905,1 year ago,,,0,new meta?,
173665,chaos-danger-thunder-dragons-w-dragoon-173665,Chaos Danger! Thunder dragons w/Dragoon,37818794,60823,Non-Meta Decks,"[""46986414"",""74677422"",""55878038"",""55878038"",""90488465"",""70711847"",""83107873"",""83107873"",""29596581"",""29596581"",""29596581"",""31786629"",""31786629"",""31786629"",""56713174"",""56713174"",""56713174"",""92998610"",""92998610"",""92998610"",""61901281"",""53871273"",""99234526"",""43694650"",""99745551"",""20318029"",""20318029"",""20318029"",""1475311"",""1475311"",""1475311"",""99266988"",""99266988"",""99266988"",""54693926"",""54693926"",""54693926"",""6172122"",""95238394"",""95238394"",""10045474"",""10045474"",""10045474""]","[""41685633"",""41685633"",""37818794"",""41209827"",""98127546"",""4280258"",""85289965"",""38342335"",""65741786"",""75452921"",""2857636"",""70369116"",""41999284"",""94259633"",""73539069""]","[""27204311"",""27204311"",""27204311"",""78661338"",""78661338"",""78661338"",""18144506"",""48130397"",""48130397"",""48130397"",""43898403"",""43898403"",""43898403"",""23002292"",""54757758""]",1647023905,1 year ago,,,0,Thunder Chaos w/ Danger! &Dragoon,Turn 1 Titan&amp;Dragoon  Danger's for draw power and material for chaos monsters  Infinite and Dark ruler for turn 2 plays/break boards.  Could be optimize with a bigger budget
173661,red-eyes-173661,Red-Eyes,74677427,54945,Non-Meta Decks,"[""74677422"",""74677422"",""74677422"",""96561011"",""88264978"",""55343236"",""85852291"",""81439173"",""67300516"",""66574418"",""17871506"",""18491580"",""39357122"",""30079770"",""5186893"",""53485634"",""58257569"",""1118137"",""79571449"",""96765646"",""36262024"",""67196946"",""10667321"",""64271667"",""5183693"",""6172122"",""92353449"",""71782404"",""93969023"",""32566831"",""70781052"",""52684508"",""57135971"",""44397496"",""40619825"",""55144522"",""83764719"",""85651167"",""44095762"",""46232525""]","[""21140872"",""30086349"",""90660762"",""11901678"",""45349196"",""19747827""]","[""27204311"",""27204311"",""27204311"",""78661338"",""78661338"",""78661338"",""18144506"",""48130397"",""48130397"",""48130397"",""43898403"",""43898403"",""43898403"",""23002292"",""54757758""]",1647023905,1 year ago,,,2,But no Dragoon,Red-eyes
173655,brd-aggro-173655,BRD Aggro,73580472,60393,Non-Meta Decks,"[""12213463"",""12213463"",""12213463"",""26118970"",""26118970"",""26118970"",""98884569"",""29177818"",""29177818"",""29177818"",""90724272"",""90724272"",""90724272"",""44928016"",""8814959"",""8814959"",""48686504"",""48686504"",""48686504"",""35272499"",""35272499"",""35272499"",""61677004"",""11747708"",""66457407"",""66457407"",""13903402"",""14558127"",""14558127"",""14558127"",""53503015"",""53503015"",""53503015"",""54693926"",""54693926"",""45247637"",""45247637"",""71645242"",""1845204"",""81439173"",""99092624""]","[""73580471"",""73580471"",""33698022"",""33698022"",""53325667"",""53325667"",""45500495"",""27548199"",""52687916"",""79606837"",""72218246"",""72218246"",""50588353"",""21200905"",""96334243""]","[""27204311"",""27204311"",""27204311"",""78661338"",""78661338"",""78661338"",""18144506"",""48130397"",""48130397"",""48130397"",""43898403"",""43898403"",""43898403"",""23002292"",""54757758""]",1647023905,1 year ago,,,0,"Basic BRD Aggro deck, nothing to see here. Probably could use a Dragoon package in here as well.","Basic BRD Aggro deck, nothing to see here. Probably could use a Dragoon package in here as well."
173651,speedroid-new-support-deck-2021-173651,SPEEDROID NEW SUPPORT DECK 2021,5772618,8997,Non-Meta Decks,"[""14558127"",""14558127"",""14558127"",""34267821"",""34267821"",""8284390"",""8284390"",""8284390"",""21830679"",""21830679"",""21830679"",""96708940"",""96708940"",""96708940"",""86976918"",""86976918"",""86976918"",""96945958"",""96945958"",""96945958"",""53932291"",""53932291"",""53932291"",""53054833"",""53054833"",""81275020"",""59640711"",""16725505"",""16725505"",""83764719"",""88204302"",""88204302"",""88204302"",""99674361"",""99674361"",""10045474"",""10045474"",""10045474"",""58543073"",""58543073""]","[""59765225"",""5772618"",""50954680"",""50954680"",""82044279"",""90036274"",""90036274"",""98506199"",""33158448"",""73079836"",""42110604"",""81846453"",""23361526"",""72813401"",""72813401""]","[""86395581"",""42338879"",""98154550"",""67922702"",""28388927"",""17328157"",""94145021"",""35252119"",""21123811"",""100425005"",""64880894"",""21516908"",""4280258"",""44097050"",""50588353""]",1647023905,1 year ago,,,0,SPEEDROID NEW SUPPORT DECK 2021,"https://youtu.be/i5J0mVdILvE <div> <div class=""gtx-trans-icon""></div> </div>"
173647,cyber-infinity-173647,Cyber Infinity,10443958,60807,Fun/Casual Decks,"[""70095154"",""70095154"",""70095154"",""23893227"",""23893227"",""23893227"",""59281922"",""59281922"",""56364287"",""56364287"",""56364287"",""1142880"",""1142880"",""29975188"",""29975188"",""29975188"",""33093439"",""46659709"",""46659709"",""63941210"",""60600126"",""60600126"",""60600126"",""86686671"",""86686671"",""33041277"",""33041277"",""33041277"",""55704856"",""63995093"",""63995093"",""2295440"",""3659803"",""43898403"",""90440725"",""82428674"",""77538567"",""74701381"",""10045474"",""40605147""]","[""79229522"",""79229522"",""87116928"",""84058253"",""84058253"",""1546123"",""74157028"",""73964868"",""10443957"",""10443957"",""58069384"",""58069384"",""46724542"",""70369116"",""94259633""]","[""86395581"",""42338879"",""98154550"",""67922702"",""28388927"",""17328157"",""94145021"",""35252119"",""21123811"",""100425005"",""64880894"",""21516908"",""4280258"",""44097050"",""50588353""]",1647023905,1 year ago,,,0,A pure build of Cyber Dragon,"A pure build of Cyber Dragon focused on getting Infinity out ASAP, ideally turn one, as your main negation body. From there, summon Rampage or twin worry free to clear the field. There are also a few comeback combos thrown in for fun, namely DNA Surgery + Fortress, Cyber End (in case Nova somehow is destroyed before you can go into Infinity), and a personal favorite, Kaiju."
173643,death-by-desinty-173643,Death by Desinty,95308449,60808,Non-Meta Decks,"[""7902349"",""44519536"",""70903634"",""8124921"",""33396948"",""33782437"",""56256517"",""5318639"",""23924608"",""41420027"",""98427577"",""98427577"",""98427577"",""78625592"",""77538567"",""41420027"",""56256517"",""23924608"",""78625592"",""95308449"",""5318639"",""70368879"",""98645731"",""49238328"",""77538567"",""98645731"",""48934760"",""77538567"",""48934760"",""48934760"",""41420027"",""76375976"",""80101899"",""89208725"",""76375976"",""82257940"",""82257940"",""82257940"",""5556668"",""5556668"",""5556668"",""2971446"",""76375976"",""80101899"",""30461781"",""30461781"",""30461781"",""36361633"",""36361633"",""37576645"",""37576645"",""37576645"",""80036543"",""80036543""]","[""51543904"",""32559361"",""21858819"",""8165596"",""23085002"",""63767246""]","[""86395581"",""42338879"",""98154550"",""67922702"",""28388927"",""17328157"",""94145021"",""35252119"",""21123811"",""100425005"",""64880894"",""21516908"",""4280258"",""44097050"",""50588353""]",1647023905,1 year ago,,,0,Fuck you.,Fuck your opponents and their family.
173637,dinosaur-deck-2021-173637,Dinosaur Deck 2021,18940556,60775,Meta Decks,"[""44335251"",""44335251"",""44335251"",""18940556"",""18940556"",""82385847"",""80280944"",""38572779"",""38572779"",""38572779"",""38814750"",""38814750"",""38814750"",""49036338"",""36042004"",""36042004"",""82946847"",""98022050"",""98022050"",""73628505"",""17228908"",""17228908"",""17228908"",""76375976"",""76375976"",""76375976"",""54693926"",""54693926"",""54693926"",""38179121"",""38179121"",""47325505"",""47325505"",""47325505"",""84211599"",""84211599"",""84211599"",""10045474"",""10045474"",""10045474""]","[""74586817"",""74294676"",""42752141"",""90590303"",""6983839"",""21044178"",""66011101"",""86066372"",""38342335"",""2857636"",""75452921"",""8802510"",""72336818"",""2220237"",""41999284""]","[""86395581"",""42338879"",""98154550"",""67922702"",""28388927"",""17328157"",""94145021"",""35252119"",""21123811"",""100425005"",""64880894"",""21516908"",""4280258"",""44097050"",""50588353""]",1647023905,1 year ago,,,0,Replays And Combos: https://www.youtube.com/watch?v=K_16uxSSvgo&t=30s,Replays And Combos:  https://www.youtube.com/watch?v=K_16uxSSvgo&amp;t=30s
